_Ad_Date,_Ad_Title,_Ad_Type,_Age_Specified,_CATEGORY_--_Age_Specified,County,_Gender_Specified,_Number_of_People,_Press_Date,_Sale_Disposition,_Sale_Location_Locale,_Sale_Location_State,_Skills_Specified,_First_Name,_Term_of_service,_Trade_reason,_Features,_Terms_of_Sale,Source,Source_Page,Subscriber_County,Subscriber_Firstname,Subscriber_Lastname,_Role,_owner,_Application_Locale
"January 8, 1831","To Hire, a Colored Woman",Sale,4,child,Baltimore City,male,2,18310108,private sale,,Maryland,,,to serve until 40,,,,American and Commercial Daily Advertiser,,BC,John,Kennedy,,,"Intelligence Office, No. 16 Maryland Arcade, Centre Market Space"
"February 15, 1831",Sheriff's Sale,Sale,21,adult,Talbot,male,3,18310215,public sale,"Courthouse door, Easton",Maryland,,Stephen,,to satisfy court judgement,,,The Republican Star,3,TA,Thomas,Hendrix,Late Sheriff,Clement Morris,
"February 15, 1831",Sheriff's Sale,Sale,18,child,Talbot,male,3,18310215,public sale,"Courthouse door, Easton",Maryland,,Major,,to satisfy court judgement,,,The Republican Star,3,TA,Thomas,Hendrix,Late Sheriff,Clement Morris,
"February 15, 1831",Sheriff's Sale,Sale,20,adult,Talbot,female,3,18310215,public sale,"Courthouse door, Easton",Maryland,,Mathilda,,to satisfy court judgement,,,The Republican Star,3,TA,Thomas,Hendrix,Late Sheriff,Clement Morris,
"February 23, 1831",For Sale,Sale,14,child,Baltimore City,female,1,18310223,private sale,,Maryland,"cook, ironer, washer",,,owner is about to leave the city,,,American and Commercial Daily Advertiser,,BC,,,,,This office
"March 29, 1831",Sale,Sale,adult,adult,Queen Anne's,male,2,18310326,public sale,"Courthouse door, Centreville",Maryland,,Stephen,,to satisfy court judgement,,,Centreville Times and Eastern-Shore Public Advertiser,3,QA,Thos.,Ashcom,Sheriff,Benjamin Seegar,
"March 29, 1831",Sale,Sale,child,child,Queen Anne's,male,2,18310326,public sale,"Courthouse door, Centreville",Maryland,,Stephen,,to satisfy court judgement,,,Centreville Times and Eastern-Shore Public Advertiser,3,QA,Thos.,Ashcom,Sheriff,Benjamin Seegar,
"April 5, 1831",To Brick Makers - A NEGRO BOY,Sale,15,child,Baltimore City,male,1,18310405,private sale,,Maryland,brickmaker,,to serve 20 years,,,,American and Commercial Daily Advertiser,,BC,,,,,"corner of Pratt and Paca Sts., opposite the Three Tun Tavern"
"April 8, 1831",Negro Girl For Sale,Sale,16,child,Baltimore City,female,1,18310408,private sale,,Maryland,,,to serve for a term of years,,from the Eastern Shore,,American and Commercial Daily Advertiser,,BC,,,,,"Sinner's Tammany Hall, Water St."
"April 16, 1831",Public Sale,Sale,child,child,Queen Anne's,both,7,18310423,public sale,"Courthouse door, Centreville",Maryland,,,to serve until 28,,,,Centreville Times and Eastern-Shore Public Advertiser,1,QA,John,Tilghman,Agent,William Tilghman,
"April 16, 1831",Public Sale,Sale,child,child,Queen Anne's,both,7,18310423,public sale,"Courthouse door, Centreville",Maryland,,,to serve until 28,,,,Centreville Times and Eastern-Shore Public Advertiser,1,QA,John,Tilghman,Agent,William Tilghman,
"April 16, 1831",Public Sale,Sale,child,child,Queen Anne's,both,7,18310423,public sale,"Courthouse door, Centreville",Maryland,,,to serve until 28,,,,Centreville Times and Eastern-Shore Public Advertiser,1,QA,John,Tilghman,Agent,William Tilghman,
"April 16, 1831",Public Sale,Sale,child,child,Queen Anne's,both,7,18310423,public sale,"Courthouse door, Centreville",Maryland,,,to serve until 28,,,,Centreville Times and Eastern-Shore Public Advertiser,1,QA,John,Tilghman,Agent,William Tilghman,
"April 16, 1831",Public Sale,Sale,child,child,Queen Anne's,both,7,18310423,public sale,"Courthouse door, Centreville",Maryland,,,to serve until 28,,,,Centreville Times and Eastern-Shore Public Advertiser,1,QA,John,Tilghman,Agent,William Tilghman,
"April 16, 1831",Public Sale,Sale,child,child,Queen Anne's,both,7,18310423,public sale,"Courthouse door, Centreville",Maryland,,,to serve until 28,,,,Centreville Times and Eastern-Shore Public Advertiser,1,QA,John,Tilghman,Agent,William Tilghman,
"April 16, 1831",Public Sale,Sale,child,child,Queen Anne's,both,7,18310423,public sale,"Courthouse door, Centreville",Maryland,,,to serve until 28,,,,Centreville Times and Eastern-Shore Public Advertiser,1,QA,John,Tilghman,Agent,William Tilghman,
"April 23, 1831",For Sale,Sale,18,child,Baltimore City,female,2,18310423,private sale,,Maryland,,,to serve for life,,from the country,not to be sold out of the state,American and Commercial Daily Advertiser,,BC,,,,,"Mrs. Readings boarding house, No. 55 South Street"
"April 23, 1831",For Sale,Sale,19,adult,Baltimore City,female,2,18310423,private sale,,Maryland,,,to serve for life,,from the country,not to be sold out of the state,American and Commercial Daily Advertiser,,BC,,,,,"Mrs. Readings boarding house, No. 55 South Street"
"May 7, 1831",For Sale,Sale,23,adult,Baltimore City,male,1,18310507,private sale,,Maryland,"farmhand, miller",,to serve for life,owner has no further use,,,American and Commercial Daily Advertiser,,BC,Lewis F.,Scotti,,,"Intelligence, Agency and Collectors Office, No. 1 West Fayette st. Basement Barnum's City Hotel"
"May 12, 1831",For Sale,Sale,16,child,Baltimore City,female,1,18310512,private sale,,Maryland,"chambermaid, nurse",,to serve 17 years,,,,American and Commercial Daily Advertiser,,BC,Lewis F.,Scotti,,,"Intelligence, Agency and Collectors Office, No. 1 West Fayette st. Basement Barnum's City Hotel"
"May 12, 1831",For Sale,Sale,23,adult,Baltimore City,female,4,18310513,private sale,,Maryland,,,to serve for life,,,,American and Commercial Daily Advertiser,,BC,Lewis F.,Scotti,,,"Intelligence, Agency and Collectors Office, No. 1 West Fayette st. Basement Barnum's City Hotel"
"May 12, 1831",For Sale,Sale,20,adult,Baltimore City,female,4,18310513,private sale,,Maryland,,,to serve for life,,,,American and Commercial Daily Advertiser,,BC,Lewis F.,Scotti,,,"Intelligence, Agency and Collectors Office, No. 1 West Fayette st. Basement Barnum's City Hotel"
"May 12, 1831",For Sale,Sale,24,adult,Baltimore City,female,4,18310513,private sale,,Maryland,,,to serve for life,,,,American and Commercial Daily Advertiser,,BC,Lewis F.,Scotti,,,"Intelligence, Agency and Collectors Office, No. 1 West Fayette st. Basement Barnum's City Hotel"
"May 12, 1831",For Sale,Sale,13,child,Baltimore City,male,4,18310513,private sale,,Maryland,,,to serve until 35,,,,American and Commercial Daily Advertiser,,BC,Lewis F.,Scotti,,,"Intelligence, Agency and Collectors Office, No. 1 West Fayette st. Basement Barnum's City Hotel"
"May 20, 1831",For Sale,Sale,19,adult,Baltimore City,male,2,18310521,private sale,,Maryland,"ostler, waiter",,to serve 10 1/2 years,,,,American and Commercial Daily Advertiser,,BC,Lewis F.,Scotti,,,"Intelligence, Agency and Collectors Office, No. 1 West Fayette st. Basement Barnum's City Hotel"
"May 20, 1831",For Sale,Sale,27,adult,Baltimore City,male,2,18310521,private sale,,Maryland,"farmhand, miller",,to serve for life,,,,American and Commercial Daily Advertiser,,BC,Lewis F.,Scotti,,,"Intelligence, Agency and Collectors Office, No. 1 West Fayette st. Basement Barnum's City Hotel"
"May 24, 1831",For Sale,Sale,18,child,Baltimore City,female,1,18310524,private sale,,Maryland,"child care, cook, washer",,to serve 9 years and 4 months,,,,American and Commercial Daily Advertiser,,BC,Lewis F.,Scotti,,,"Intelligence, Agency and Collectors Office, No. 1 West Fayette st. Basement Barnum's City Hotel"
"May 28, 1831",Constable's Sale,Sale,adult,adult,Queen Anne's,male,1,18310528,public sale,"Courthouse door, Centreville",Maryland,,Isaac,,to satisfy court judgement,,,Centreville Times and Eastern-Shore Public Advertiser,3,QA,Jas. S.,Baynard,Constable,George F. Mason,
"May 31, 1831",Sheriff's Sale,Sale,13,child,Caroline,male,1,18310531,public sale,"residence of James Saterfield, Collin's X Roads",Maryland,,Daniel,,to satisfy court judgement,,,Caroline Intelligencer,2,CA,Robt. T.,Keene,Sheriff,James Saterfield,
"May 31, 1831",Sheriff's Sale,Sale,13,child,Caroline,male,1,18310531,public sale,"Collin's X Roads, Caroline County",Maryland,,Daniel,,to satisfy court judgement,,,Caroline Intelligencer,3,CA,Thos. S.,Carter,Late Sheriff,James Saterfield,
"June 7, 1831",For Sale,Sale,15,child,Baltimore City,female,1,18310607,private sale,,Maryland,,,,,from the country,,American and Commercial Daily Advertiser,,BC,,,,,"Sinner's Tammany Hall, Water St."
"June 10, 1831",For Sale,Sale,18,child,Baltimore City,male,9,18310613,private sale,,Maryland,,,to serve for life,,,,American and Commercial Daily Advertiser,,BC,Lewis F.,Scotti,,,"Intelligence, Agency and Collectors Office, No. 1 West Fayette st. Basement Barnum's City Hotel"
"June 10, 1831",For Sale,Sale,23,adult,Baltimore City,male,9,18310613,private sale,,Maryland,,,to serve for life,,,,American and Commercial Daily Advertiser,,BC,Lewis F.,Scotti,,,"Intelligence, Agency and Collectors Office, No. 1 West Fayette st. Basement Barnum's City Hotel"
"June 10, 1831",For Sale,Sale,19,adult,Baltimore City,male,9,18310613,private sale,,Maryland,,,to serve for life,,,,American and Commercial Daily Advertiser,,BC,Lewis F.,Scotti,,,"Intelligence, Agency and Collectors Office, No. 1 West Fayette st. Basement Barnum's City Hotel"
"June 10, 1831",For Sale,Sale,12,child,Baltimore City,male,9,18310613,private sale,,Maryland,,,to serve for life,,,,American and Commercial Daily Advertiser,,BC,Lewis F.,Scotti,,,"Intelligence, Agency and Collectors Office, No. 1 West Fayette st. Basement Barnum's City Hotel"
"June 10, 1831",For Sale,Sale,19,adult,Baltimore City,male,9,18310613,private sale,,Maryland,,,to serve 12 years,,,,American and Commercial Daily Advertiser,,BC,Lewis F.,Scotti,,,"Intelligence, Agency and Collectors Office, No. 1 West Fayette st. Basement Barnum's City Hotel"
"June 10, 1831",For Sale,Sale,19,adult,Baltimore City,female,9,18310613,private sale,,Maryland,,,to serve 10 years,,,,American and Commercial Daily Advertiser,,BC,Lewis F.,Scotti,,,"Intelligence, Agency and Collectors Office, No. 1 West Fayette st. Basement Barnum's City Hotel"
"June 10, 1831",For Sale,Sale,18,child,Baltimore City,female,9,18310613,private sale,,Maryland,,,to serve 8 years,,,,American and Commercial Daily Advertiser,,BC,Lewis F.,Scotti,,,"Intelligence, Agency and Collectors Office, No. 1 West Fayette st. Basement Barnum's City Hotel"
"June 10, 1831",For Sale,Sale,,,Baltimore City,,9,18310613,private sale,,Maryland,,,to serve for life,,,,American and Commercial Daily Advertiser,,BC,Lewis F.,Scotti,,,"Intelligence, Agency and Collectors Office, No. 1 West Fayette st. Basement Barnum's City Hotel"
"June 10, 1831",For Sale,Sale,,,Baltimore City,,9,18310613,private sale,,Maryland,,,to serve for life,,,,American and Commercial Daily Advertiser,,BC,Lewis F.,Scotti,,,"Intelligence, Agency and Collectors Office, No. 1 West Fayette st. Basement Barnum's City Hotel"
"July 16, 1831",A Slave for Hire,Hire,19,adult,Baltimore City,male,1,18310716,private sale,,Maryland,"ostler, waiter",,to serve for a term of years after trial period,,,,American and Commercial Daily Advertiser,,BC,Lewis F.,Scotti,,,"General Intelligence, and Actuary office, No. 2 west Fayette street, Basement Story, Barnum’s City Hotel"
"July 21, 1831",For Sale,Sale,22,adult,Baltimore City,male,140,18310722,private sale,,Maryland,carpenter,,to serve for life,,,must be sold all together,American and Commercial Daily Advertiser,,BC,Lewis F.,Scotti,,,"General Intelligence, and Actuary office, No. 2 west Fayette street, Basement Story, Barnum’s City Hotel"
"July 21, 1831",For Sale,Sale,23,adult,Baltimore City,male,140,18310722,private sale,,Maryland,carpenter,,to serve for life,,,must be sold all together,American and Commercial Daily Advertiser,,BC,Lewis F.,Scotti,,,"General Intelligence, and Actuary office, No. 2 west Fayette street, Basement Story, Barnum’s City Hotel"
"July 21, 1831",For Sale,Sale,23,adult,Baltimore City,male,140,18310722,private sale,,Maryland,carpenter,,to serve for life,,,must be sold all together,American and Commercial Daily Advertiser,,BC,Lewis F.,Scotti,,,"General Intelligence, and Actuary office, No. 2 west Fayette street, Basement Story, Barnum’s City Hotel"
"July 21, 1831",For Sale,Sale,24,adult,Baltimore City,male,140,18310722,private sale,,Maryland,carpenter,,to serve for life,,,must be sold all together,American and Commercial Daily Advertiser,,BC,Lewis F.,Scotti,,,"General Intelligence, and Actuary office, No. 2 west Fayette street, Basement Story, Barnum’s City Hotel"
"July 21, 1831",For Sale,Sale,24,adult,Baltimore City,male,140,18310722,private sale,,Maryland,carpenter,,to serve for life,,,must be sold all together,American and Commercial Daily Advertiser,,BC,Lewis F.,Scotti,,,"General Intelligence, and Actuary office, No. 2 west Fayette street, Basement Story, Barnum’s City Hotel"
"July 21, 1831",For Sale,Sale,25,adult,Baltimore City,male,140,18310722,private sale,,Maryland,carpenter,,to serve for life,,,must be sold all together,American and Commercial Daily Advertiser,,BC,Lewis F.,Scotti,,,"General Intelligence, and Actuary office, No. 2 west Fayette street, Basement Story, Barnum’s City Hotel"
"July 21, 1831",For Sale,Sale,19,adult,Baltimore City,male,140,18310722,private sale,,Maryland,blacksmith,,,,,must be sold all together,American and Commercial Daily Advertiser,,BC,Lewis F.,Scotti,,,"General Intelligence, and Actuary office, No. 2 west Fayette street, Basement Story, Barnum’s City Hotel"
"July 21, 1831",For Sale,Sale,21,adult,Baltimore City,male,140,18310722,private sale,,Maryland,blacksmith,,,,,must be sold all together,American and Commercial Daily Advertiser,,BC,Lewis F.,Scotti,,,"General Intelligence, and Actuary office, No. 2 west Fayette street, Basement Story, Barnum’s City Hotel"
"July 21, 1831",For Sale,Sale,23,adult,Baltimore City,male,140,18310722,private sale,,Maryland,blacksmith,,,,,must be sold all together,American and Commercial Daily Advertiser,,BC,Lewis F.,Scotti,,,"General Intelligence, and Actuary office, No. 2 west Fayette street, Basement Story, Barnum’s City Hotel"
"July 21, 1831",For Sale,Sale,25,adult,Baltimore City,male,140,18310722,private sale,,Maryland,blacksmith,,,,,must be sold all together,American and Commercial Daily Advertiser,,BC,Lewis F.,Scotti,,,"General Intelligence, and Actuary office, No. 2 west Fayette street, Basement Story, Barnum’s City Hotel"
"July 21, 1831",For Sale,Sale,27,adult,Baltimore City,male,140,18310722,private sale,,Maryland,blacksmith,,,,,must be sold all together,American and Commercial Daily Advertiser,,BC,Lewis F.,Scotti,,,"General Intelligence, and Actuary office, No. 2 west Fayette street, Basement Story, Barnum’s City Hotel"
"July 21, 1831",For Sale,Sale,28,adult,Baltimore City,male,140,18310722,private sale,,Maryland,blacksmith,,,,,must be sold all together,American and Commercial Daily Advertiser,,BC,Lewis F.,Scotti,,,"General Intelligence, and Actuary office, No. 2 west Fayette street, Basement Story, Barnum’s City Hotel"
"July 21, 1831",For Sale,Sale,22,adult,Baltimore City,male,140,18310722,private sale,,Maryland,cooper,,,,,must be sold all together,American and Commercial Daily Advertiser,,BC,Lewis F.,Scotti,,,"General Intelligence, and Actuary office, No. 2 west Fayette street, Basement Story, Barnum’s City Hotel"
"July 21, 1831",For Sale,Sale,30,adult,Baltimore City,male,140,18310722,private sale,,Maryland,cooper,,,,,must be sold all together,American and Commercial Daily Advertiser,,BC,Lewis F.,Scotti,,,"General Intelligence, and Actuary office, No. 2 west Fayette street, Basement Story, Barnum’s City Hotel"
"July 21, 1831",For Sale,Sale,27,adult,Baltimore City,male,140,18310722,private sale,,Maryland,stone mason,,,,,must be sold all together,American and Commercial Daily Advertiser,,BC,Lewis F.,Scotti,,,"General Intelligence, and Actuary office, No. 2 west Fayette street, Basement Story, Barnum’s City Hotel"
"July 21, 1831",For Sale,Sale,24,adult,Baltimore City,male,140,18310722,private sale,,Maryland,wheelwright,,,,,must be sold all together,American and Commercial Daily Advertiser,,BC,Lewis F.,Scotti,,,"General Intelligence, and Actuary office, No. 2 west Fayette street, Basement Story, Barnum’s City Hotel"
"July 21, 1831",For Sale,Sale,25,adult,Baltimore City,male,140,18310722,private sale,,Maryland,distiller,,,,,must be sold all together,American and Commercial Daily Advertiser,,BC,Lewis F.,Scotti,,,"General Intelligence, and Actuary office, No. 2 west Fayette street, Basement Story, Barnum’s City Hotel"
"July 21, 1831",For Sale,Sale,adult,adult,Baltimore City,male,140,18310722,private sale,,Maryland,farmhand,,,,,must be sold all together,American and Commercial Daily Advertiser,,BC,Lewis F.,Scotti,,,"General Intelligence, and Actuary office, No. 2 west Fayette street, Basement Story, Barnum’s City Hotel"
"July 21, 1831",For Sale,Sale,adult,adult,Baltimore City,male,140,18310722,private sale,,Maryland,farmhand,,,,,must be sold all together,American and Commercial Daily Advertiser,,BC,Lewis F.,Scotti,,,"General Intelligence, and Actuary office, No. 2 west Fayette street, Basement Story, Barnum’s City Hotel"
"July 21, 1831",For Sale,Sale,adult,adult,Baltimore City,male,140,18310722,private sale,,Maryland,farmhand,,,,,must be sold all together,American and Commercial Daily Advertiser,,BC,Lewis F.,Scotti,,,"General Intelligence, and Actuary office, No. 2 west Fayette street, Basement Story, Barnum’s City Hotel"
"July 21, 1831",For Sale,Sale,adult,adult,Baltimore City,male,140,18310722,private sale,,Maryland,farmhand,,,,,must be sold all together,American and Commercial Daily Advertiser,,BC,Lewis F.,Scotti,,,"General Intelligence, and Actuary office, No. 2 west Fayette street, Basement Story, Barnum’s City Hotel"
